course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section
DISSERTATION,TES,1-15,,,,Bennett,,5,1,4,ISYE,2020-01-13,2020-05-08,SPRING 2020,95843,9990,09
DISSERTATION,LEC,1-15,,,,Aboul-Seou,,10,0,10,ISYE,2020-01-13,2020-05-08,SPRING 2020,94966,9990,13
DISSERTATION,LEC,1-15,,,,Grabowski,,10,0,10,ISYE,2020-01-13,2020-05-08,SPRING 2020,93163,9990,14
DISSERTATION,LEC,1-15,,,,Goncalves,,10,2,8,ISYE,2020-01-13,2020-05-08,SPRING 2020,93164,9990,19
INTRO TO IT & WEB SCIENCE,,4,MR,12:00PM,1:50PM,Plotka,LALLY 102,30,31,-1,ITWS,2020-01-13,2020-05-08,SPRING 2020,94805,1100,01
INTRO TO IT & WEB SCIENCE,,4,M,6:00PM,7:50PM,Plotka,LALLY 104,30,31,-1,ITWS,2020-01-13,2020-05-08,SPRING 2020,94805,1100,01
IT AND SOCIETY,LEC,4,TF,2:00PM,2:50PM,Tozzi,LOW 4050,19,31,-12,ITWS,2020-01-13,2020-05-08,SPRING 2020,93173,1220,01
IT AND SOCIETY,REC,4,TF,3:00PM,3:50PM,Tozzi,DARRIN 235,19,31,-12,ITWS,2020-01-13,2020-05-08,SPRING 2020,93173,1220,01
IT AND SOCIETY,LEC,4,TF,2:00PM,2:50PM,Tozzi,LOW 4050,19,26,-7,ITWS,2020-01-13,2020-05-08,SPRING 2020,94475,1220,02
IT AND SOCIETY,REC,4,TF,3:00PM,3:50PM,Staff,DARRIN 236,19,26,-7,ITWS,2020-01-13,2020-05-08,SPRING 2020,94475,1220,02
IT AND SOCIETY,LEC,4,TF,2:00PM,2:50PM,Tozzi,LOW 4050,19,22,-3,ITWS,2020-01-13,2020-05-08,SPRING 2020,95191,1220,03
IT AND SOCIETY,REC,4,TF,3:00PM,3:50PM,Staff,VORHES NO,19,22,-3,ITWS,2020-01-13,2020-05-08,SPRING 2020,95191,1220,03
INTRODUCTION TO HCI,STU,4,MR,2:00PM,3:50PM,Kimball,TROY 2018,60,60,0,ITWS,2020-01-13,2020-05-08,SPRING 2020,94806,2210,01
IT & WEB SCIENCE CAPSTONE,,4,MR,4:00PM,5:50PM,Plotka,LALLY 102,10,10,0,ITWS,2020-01-13,2020-05-08,SPRING 2020,93361,4100,01
BUSINESS ISSUES FOR ENGR & SCI,LEC,4,F,9:00AM,11:50AM,Stewart/Kramarchyk,PITTS 4206,0,0,0,ITWS,2020-01-13,2020-05-08,SPRING 2020,93146,4300,01
MANAGING IT RESOURCES,LEC,4,MR,8:00AM,9:50AM,Grill,LALLY 102,30,12,18,ITWS,2020-01-13,2020-05-08,SPRING 2020,95212,4310,01
INFORMATION SYSTEM SECURITY,LEC,4,MR,12:00PM,1:50PM,Callahan,LALLY 104,30,13,17,ITWS,2020-01-13,2020-05-08,SPRING 2020,93366,4370,01
XINFORMATICS,LEC,3,T,3:00PM,5:50PM,Munasinghe,DARRIN 337,0,5,-5,ITWS,2020-01-13,2020-05-08,SPRING 2020,93631,4400,01
WEB SCIENCE SYSTEMS DEV,LEC,4,TF,12:00PM,1:50PM,Callahan,SAGE 5510,30,30,0,ITWS,2020-01-13,2020-05-08,SPRING 2020,93852,4500,01
WEB SCIENCE SYSTEMS DEV,LEC,4,TF,10:00AM,11:50AM,Callahan,SAGE 5510,30,28,2,ITWS,2020-01-13,2020-05-08,SPRING 2020,95192,4500,02
DATA ANALYTICS,LEC,3,MR,2:00PM,3:50PM,Munasinghe,EATON 215,30,5,25,ITWS,2020-01-13,2020-05-08,SPRING 2020,94271,4600,01
DATA ANALYTICS,LEC,3,MR,10:00AM,11:50AM,Munasinghe,VORHES SO,30,5,25,ITWS,2020-01-13,2020-05-08,SPRING 2020,95193,4600,02
SPECIAL PROJECTS,,1-4,,,,Staff,,0,0,0,ITWS,2020-01-13,2020-05-08,SPRING 2020,93362,4980,00
SENIOR THESIS,,3,,,,Staff,,0,0,0,ITWS,2020-01-13,2020-05-08,SPRING 2020,93363,4990,01
BUSINESS ISSUES FOR ENGR & SCI,LEC,3,F,9:00AM,11:50AM,Stewart/Kramarchyk,LOW 3112,14,11,3,ITWS,2020-01-13,2020-05-08,SPRING 2020,93147,6300,01
XINFORMATICS,LEC,3,T,3:00PM,5:50PM,Munasinghe,DARRIN 337,0,27,-27,ITWS,2020-01-13,2020-05-08,SPRING 2020,93632,6400,01
DATA ANALYTICS,LEC,3,MR,2:00PM,3:50PM,Munasinghe,EATON 215,30,19,11,ITWS,2020-01-13,2020-05-08,SPRING 2020,94272,6600,01
DATA ANALYTICS,LEC,3,MR,10:00AM,11:50AM,Munasinghe,VORHES SO,30,29,1,ITWS,2020-01-13,2020-05-08,SPRING 2020,95006,6600,02
SOFTWARE DEVELOPMENT,LEC,3,F,12:00PM,2:50PM,Liu,LOW 3112,25,20,5,ITWS,2020-01-13,2020-05-08,SPRING 2020,94273,6700,01
IT  MASTER'S CAPSTONE,LEC,3,MR,4:00PM,5:50PM,Plotka,LALLY 102,30,30,0,ITWS,2020-01-13,2020-05-08,SPRING 2020,93148,6800,01
MASTER'S PROJECT,LEC,1-4,,,,Plotka,,1,1,0,ITWS,2020-01-13,2020-05-08,SPRING 2020,93364,6980,01
MASTERS THESIS,LEC,3-6,,,,Fox,,1,1,0,ITWS,2020-01-13,2020-05-08,SPRING 2020,93365,6990,01
CHINESE I,LEC,4,MR,10:00AM,11:50AM,Yue,SAGE 2701,10,8,2,LANG,2020-01-13,2020-05-08,SPRING 2020,93635,1410,01
CHINESE I,LEC,4,MR,10:00AM,11:50AM,Yue,SAGE 2701,9,8,1,LANG,2020-01-13,2020-05-08,SPRING 2020,94466,1410,02
CHINESE I,LEC,4,MR,2:00PM,3:50PM,Zhou,SAGE 3705,10,10,0,LANG,2020-01-13,2020-05-08,SPRING 2020,94763,1410,03
CHINESE I,LEC,4,MR,2:00PM,3:50PM,Zhou,SAGE 3705,9,10,-1,LANG,2020-01-13,2020-05-08,SPRING 2020,94764,1410,04
CHINESE II,LEC,4,MR,2:00PM,3:50PM,Yue,SAGE 3704,19,17,2,LANG,2020-01-13,2020-05-08,SPRING 2020,94539,2410,01
CHINESE III,LEC,4,TF,10:00AM,11:50AM,Yue,SAGE 4711,19,18,1,LANG,2020-01-13,2020-05-08,SPRING 2020,95901,4420,01
CHINESE V,LEC,4,MR,10:00AM,11:50AM,Zhou,SAGE 3705,19,9,10,LANG,2020-01-13,2020-05-08,SPRING 2020,94467,4470,01
LIGHTING WORKSHOP,LEC,4,TF,12:30PM,3:30PM,Narendran/Perera,GURLEY 300,20,5,15,LGHT,2020-01-13,2020-05-08,SPRING 2020,94947,4760,01
LIGHT AND HEALTH,LEC,4,MR,10:00AM,11:50AM,Figueiro,GURLEY ,20,3,17,LGHT,2020-01-13,2020-05-08,SPRING 2020,94946,4870,01
ADV IND PROJECTS IN LGHT,,1-6,,,,Staff,,0,0,0,LGHT,2020-01-13,2020-05-08,SPRING 2020,91272,4940,00
LIGHTING WORKSHOP,STU,4,TF,12:30PM,3:30PM,Narendran/Perera,GURLEY 300,20,6,14,LGHT,2020-01-13,2020-05-08,SPRING 2020,91594,6760,01
LIGHT AND HEALTH,LEC,4,MR,10:00AM,11:50AM,Figueiro,GURLEY LRC,12,7,5,LGHT,2020-01-13,2020-05-08,SPRING 2020,91707,6770,01
LIGHTING LEADERSHIP SEMINAR,LEC,4,MR,2:00PM,3:50PM,Rea,GURLEY LRC,20,6,14,LGHT,2020-01-13,2020-05-08,SPRING 2020,93869,6780,01
ADV IND PROJECTS IN LGHT,,1-6,,,,Staff,,0,0,0,LGHT,2020-01-13,2020-05-08,SPRING 2020,91596,6940,00
LIGHTING RESEARCH DESIGN I,LEC,3,TF,10:00AM,11:50AM,Bullough,GURLEY 300,20,0,20,LGHT,2020-01-13,2020-05-08,SPRING 2020,94281,6960,01
LIGHTING RESEARCH DESIGN 2,LEC,4,,,,Rea,,20,2,18,LGHT,2020-01-13,2020-05-08,SPRING 2020,95851,6962,01
PERSPECTIVES IN ALZ RESEARCH,LEC,0,W,,,Figueiro,,20,1,19,LGHT,2020-01-13,2020-05-08,SPRING 2020,95852,6966,01
MASTER'S PROJECT,LEC,1-9,,,,Frering,,25,1,24,LGHT,2020-01-13,2020-05-08,SPRING 2020,92566,6980,01
MASTER'S PROJECT,LEC,1-9,,,,Figueiro,,25,1,24,LGHT,2020-01-13,2020-05-08,SPRING 2020,92567,6980,02
MASTER'S PROJECT,LEC,1-9,,,,Bullough,,5,2,3,LGHT,2020-01-13,2020-05-08,SPRING 2020,94295,6980,03
MASTER'S PROJECT,LEC,1-9,,,,Narendran,,5,2,3,LGHT,2020-01-13,2020-05-08,SPRING 2020,92150,6980,04
MASTER'S PROJECT,LEC,1-9,,,,Rea,,25,0,25,LGHT,2020-01-13,2020-05-08,SPRING 2020,92568,6980,05
MASTER'S PROJECT,LEC,1-9,,,,Brons,,5,0,5,LGHT,2020-01-13,2020-05-08,SPRING 2020,95245,6980,06
MASTER'S PROJECT,LEC,1-9,,,,Freyssinie,,25,0,25,LGHT,2020-01-13,2020-05-08,SPRING 2020,92982,6980,07
INTRO TO LITERATURE,LEC,4,MR,10:00AM,11:50AM,Zappen,LOW 4040,17,17,0,LITR,2020-01-13,2020-05-08,SPRING 2020,94231,2110,01
INTRO TO LITERATURE,LEC,4,MR,10:00AM,11:50AM,Zappen,SAGE 4203,2,1,1,LITR,2020-01-13,2020-05-08,SPRING 2020,95228,2110,02
INTRO TO LITERATURE,LEC,4,MR,2:00PM,3:50PM,Zappen,SAGE 3205,2,2,0,LITR,2020-01-13,2020-05-08,SPRING 2020,95458,2110,03
INTRO TO LITERATURE,LEC,4,MR,2:00PM,3:50PM,Zappen,SAGE 3205,17,17,0,LITR,2020-01-13,2020-05-08,SPRING 2020,95646,2110,04
MODERN & CONTEMPORARY LIT,LEC,4,T,10:00AM,11:50AM,Esrock,WEST 112,19,15,4,LITR,2020-01-13,2020-05-08,SPRING 2020,95650,2150,01
MODERN & CONTEMPORARY LIT,LEC,4,F,10:00AM,11:50AM,Esrock,WEST 112,19,15,4,LITR,2020-01-13,2020-05-08,SPRING 2020,95650,2150,01
THE SHORT STORY,LEC,4,TF,2:00PM,3:50PM,Anicca,SAGE 3205,19,12,7,LITR,2020-01-13,2020-05-08,SPRING 2020,95817,2960,01
THE SHORT STORY,LEC,4,TF,12:00PM,1:50PM,Anicca,SAGE 3205,19,11,8,LITR,2020-01-13,2020-05-08,SPRING 2020,95818,2960,02
READINGS IN LITR,,1-3,,,,Staff,,0,0,0,LITR,2020-01-13,2020-05-08,SPRING 2020,92321,6940,00
FUNDAMENTALS OF FLIGHT,SEM,1,W,10:00AM,11:50AM,Gandhi,DARRIN 308,225,206,19,MANE,2020-01-13,2020-05-08,SPRING 2020,94476,1060,01
INTRO TO NUCLEAR ENGINEERING,SEM,1,W,4:00PM,5:50PM,Malaviya,LOW 3045,40,27,13,MANE,2020-01-13,2020-05-08,SPRING 2020,95590,1100,01
NUM METH & PROG FOR ENG,STU,3,TF,12:00PM,1:50PM,Panneersel/Haley,SAGE 5101,58,55,3,MANE,2020-01-13,2020-05-08,SPRING 2020,95155,2110,01
NUM METH & PROG FOR ENG,STU,3,TF,2:00PM,3:50PM,Panneersel/Haley,CARNEG 113,58,48,10,MANE,2020-01-13,2020-05-08,SPRING 2020,95591,2110,02
NUM METH & PROG FOR ENG,STU,3,TF,12:00PM,1:50PM,Haley,GREENE 120,60,58,2,MANE,2020-01-13,2020-05-08,SPRING 2020,95592,2110,03
NUM METH & PROG FOR ENG,STU,3,TF,2:00PM,3:50PM,Sahni/Haley,DARRIN 330,55,51,4,MANE,2020-01-13,2020-05-08,SPRING 2020,95593,2110,04
INVENTOR'S STUDIO 1,STU,4,TF,12:00PM,1:50PM,Ghosh/Schierenbe/Jaku,SAGE 2211,28,28,0,MANE,2020-01-13,2020-05-08,SPRING 2020,94752,2220,01
FUNDAMENTALS OF NUCLEAR ENGR,LEC,4,MR,12:00PM,1:50PM,Ji,DARRIN 239,30,22,8,MANE,2020-01-13,2020-05-08,SPRING 2020,95164,2400,01
THERMODYNAMICS,LEC,3,TF,8:00AM,9:50AM,Smith,ACADMY AUD,96,75,21,MANE,2020-01-13,2020-05-08,SPRING 2020,95594,2710,01
THERMODYNAMICS,LEC,3,TF,10:00AM,11:50AM,Smith,ACADMY AUD,102,98,4,MANE,2020-01-13,2020-05-08,SPRING 2020,95165,2710,02
FLUID MECHANICS,LEC,3,MR,2:00PM,3:20PM,Shi,SAGE 3510,86,86,0,MANE,2020-01-13,2020-05-08,SPRING 2020,95168,2720,01
FLUID MECHANICS,LEC,3,MR,4:00PM,5:20PM,Rusak,RCKTTS 203,82,81,1,MANE,2020-01-13,2020-05-08,SPRING 2020,95595,2720,02
READINGS IN MANE,,1-4,,,,Staff,,0,0,0,MANE,2020-01-13,2020-05-08,SPRING 2020,91522,2940,00
THERMAL AND FLUIDS ENGR II,LEC,4,TF,10:00AM,11:50AM,Borca Tasc,,70,51,19,MANE,2020-01-13,2020-05-08,SPRING 2020,91367,4010,01
THERMAL & FLUIDS ENG LAB,LEC,2,W,1:00PM,1:50PM,Young,SAGE 3303,10,10,0,MANE,2020-01-13,2020-05-08,SPRING 2020,91368,4020,01
THERMAL & FLUIDS ENG LAB,LAB,2,M,9:00AM,11:50AM,Narayanan,LOW 5118,10,10,0,MANE,2020-01-13,2020-05-08,SPRING 2020,91368,4020,01
THERMAL & FLUIDS ENG LAB,LEC,2,W,1:00PM,1:50PM,Young,SAGE 3303,11,10,1,MANE,2020-01-13,2020-05-08,SPRING 2020,91369,4020,02
THERMAL & FLUIDS ENG LAB,LAB,2,M,2:00PM,4:50PM,Gulati,LOW 5118,11,10,1,MANE,2020-01-13,2020-05-08,SPRING 2020,91369,4020,02
THERMAL & FLUIDS ENG LAB,LEC,2,W,1:00PM,1:50PM,Young,SAGE 3303,10,4,6,MANE,2020-01-13,2020-05-08,SPRING 2020,91574,4020,03
THERMAL & FLUIDS ENG LAB,LAB,2,T,9:00AM,11:50AM,Gulati,LOW 5118,10,4,6,MANE,2020-01-13,2020-05-08,SPRING 2020,91574,4020,03
THERMAL & FLUIDS ENG LAB,LEC,2,W,1:00PM,1:50PM,Young,SAGE 3303,10,11,-1,MANE,2020-01-13,2020-05-08,SPRING 2020,91575,4020,04
THERMAL & FLUIDS ENG LAB,LAB,2,T,2:00PM,4:50PM,Malaviya,LOW 5118,10,11,-1,MANE,2020-01-13,2020-05-08,SPRING 2020,91575,4020,04
THERMAL & FLUIDS ENG LAB,LEC,2,W,1:00PM,1:50PM,Young,SAGE 3303,11,12,-1,MANE,2020-01-13,2020-05-08,SPRING 2020,91576,4020,05
THERMAL & FLUIDS ENG LAB,LAB,2,W,9:00AM,11:50AM,Borca-Tasc,LOW 5118,11,12,-1,MANE,2020-01-13,2020-05-08,SPRING 2020,91576,4020,05
THERMAL & FLUIDS ENG LAB,LEC,2,W,1:00PM,1:50PM,Young,SAGE 3303,11,11,0,MANE,2020-01-13,2020-05-08,SPRING 2020,91577,4020,06
THERMAL & FLUIDS ENG LAB,LAB,2,W,2:00PM,4:50PM,Borca-Tasc,LOW 5118,11,11,0,MANE,2020-01-13,2020-05-08,SPRING 2020,91577,4020,06
THERMAL & FLUIDS ENG LAB,LEC,2,W,1:00PM,1:50PM,Young,SAGE 3303,10,9,1,MANE,2020-01-13,2020-05-08,SPRING 2020,91578,4020,07
THERMAL & FLUIDS ENG LAB,LAB,2,R,9:00AM,11:50AM,Narayanan,LOW 5118,10,9,1,MANE,2020-01-13,2020-05-08,SPRING 2020,91578,4020,07
THERMAL & FLUIDS ENG LAB,LEC,2,W,1:00PM,1:50PM,Young,SAGE 3303,10,8,2,MANE,2020-01-13,2020-05-08,SPRING 2020,92168,4020,08
THERMAL & FLUIDS ENG LAB,LAB,2,R,2:00PM,4:50PM,Gulati,LOW 5118,10,8,2,MANE,2020-01-13,2020-05-08,SPRING 2020,92168,4020,08
THERMAL & FLUIDS ENG LAB,LEC,2,W,1:00PM,1:50PM,Young,SAGE 3303,10,6,4,MANE,2020-01-13,2020-05-08,SPRING 2020,93854,4020,09
THERMAL & FLUIDS ENG LAB,LAB,2,F,9:00AM,11:50AM,Gulati,LOW 5118,10,6,4,MANE,2020-01-13,2020-05-08,SPRING 2020,93854,4020,09
THERMAL & FLUIDS ENG LAB,LEC,2,W,1:00PM,1:50PM,Young,SAGE 3303,10,5,5,MANE,2020-01-13,2020-05-08,SPRING 2020,95172,4020,10
THERMAL & FLUIDS ENG LAB,LAB,2,M,5:30PM,8:20PM,Malaviya,LOW 5118,10,5,5,MANE,2020-01-13,2020-05-08,SPRING 2020,95172,4020,10
THERMAL & FLUIDS ENG LAB,LEC,2,W,1:00PM,1:50PM,Young,SAGE 3303,11,11,0,MANE,2020-01-13,2020-05-08,SPRING 2020,95173,4020,11
THERMAL & FLUIDS ENG LAB,LAB,2,T,5:30PM,8:20PM,Young,LOW 5118,11,11,0,MANE,2020-01-13,2020-05-08,SPRING 2020,95173,4020,11
THERMAL & FLUIDS ENG LAB,LAB,2,W,5:30PM,8:20PM,Malaviya,LOW 5118,10,9,1,MANE,2020-01-13,2020-05-08,SPRING 2020,95596,4020,12
THERMAL & FLUIDS ENG LAB,LEC,2,W,1:00PM,1:50PM,Young,SAGE 3303,10,9,1,MANE,2020-01-13,2020-05-08,SPRING 2020,95596,4020,12
ELEMENTS OF MECH DESIGN,LEC,4,MR,12:00PM,1:50PM,Bagepalli,SAGE 3510,130,104,26,MANE,2020-01-13,2020-05-08,SPRING 2020,94274,4030,01
MECHANICAL SYSTEMS LAB,LAB,2,W,9:00AM,10:50AM,Bagepalli,JONSSN 1219,21,21,0,MANE,2020-01-13,2020-05-08,SPRING 2020,92132,4040,01
MECHANICAL SYSTEMS LAB,LAB,2,W,12:00PM,1:50PM,Bagepalli,JONSSN 1219,22,21,1,MANE,2020-01-13,2020-05-08,SPRING 2020,92352,4040,02
MECHANICAL SYSTEMS LAB,LAB,2,W,3:00PM,4:50PM,Mills,JONSSN 1219,21,21,0,MANE,2020-01-13,2020-05-08,SPRING 2020,92353,4040,03
MECHANICAL SYSTEMS LAB,LAB,2,R,8:00AM,9:50AM,Maniatty,JONSSN 1219,22,10,12,MANE,2020-01-13,2020-05-08,SPRING 2020,92354,4040,04
MECHANICAL SYSTEMS LAB,LAB,2,M,10:00AM,11:50AM,Mills,JONSSN 1219,21,19,2,MANE,2020-01-13,2020-05-08,SPRING 2020,93410,4040,05
MECHANICAL SYSTEMS LAB,LAB,2,M,2:00PM,3:50PM,Maniatty,JONSSN 1219,22,21,1,MANE,2020-01-13,2020-05-08,SPRING 2020,93679,4040,06
MODELING AND CONTRL OF DYN SYS,LEC,4,TF,8:00AM,9:50AM,Hurst,SAGE 3303,35,23,12,MANE,2020-01-13,2020-05-08,SPRING 2020,94478,4050,01
MODELING AND CONTRL OF DYN SYS,LAB,4,W,8:00AM,9:50AM,Staff,JONSSN 4304,35,23,12,MANE,2020-01-13,2020-05-08,SPRING 2020,94478,4050,01
MODELING AND CONTRL OF DYN SYS,LEC,4,TF,8:00AM,9:50AM,Hurst,SAGE 3303,35,34,1,MANE,2020-01-13,2020-05-08,SPRING 2020,94479,4050,02
MODELING AND CONTRL OF DYN SYS,LAB,4,W,10:00AM,11:50AM,Staff,JONSSN 4304,35,34,1,MANE,2020-01-13,2020-05-08,SPRING 2020,94479,4050,02
MODELING AND CONTRL OF DYN SYS,LEC,4,TF,8:00AM,9:50AM,Hurst,SAGE 3303,35,18,17,MANE,2020-01-13,2020-05-08,SPRING 2020,94480,4050,03
MODELING AND CONTRL OF DYN SYS,LAB,4,W,12:00PM,1:50PM,Staff,JONSSN 4304,35,18,17,MANE,2020-01-13,2020-05-08,SPRING 2020,94480,4050,03
MODELING AND CONTRL OF DYN SYS,LEC,4,TF,8:00AM,9:50AM,Hurst,SAGE 3303,35,31,4,MANE,2020-01-13,2020-05-08,SPRING 2020,94481,4050,04
MODELING AND CONTRL OF DYN SYS,LAB,4,W,2:00PM,3:50PM,Staff,JONSSN 4304,35,31,4,MANE,2020-01-13,2020-05-08,SPRING 2020,94481,4050,04
MODELING AND CONTRL OF DYN SYS,LEC,4,TF,8:00AM,9:50AM,Hurst,SAGE 3303,35,11,24,MANE,2020-01-13,2020-05-08,SPRING 2020,94482,4050,05
MODELING AND CONTRL OF DYN SYS,LAB,4,W,4:00PM,5:50PM,Staff,JONSSN 4304,35,11,24,MANE,2020-01-13,2020-05-08,SPRING 2020,94482,4050,05
AEROSPACE STRUC & MATERIALS,LEC,4,TF,10:00AM,11:50AM,Shahsavari,LOW 3045,35,32,3,MANE,2020-01-13,2020-05-08,SPRING 2020,95196,4060,01
AERODYNAMICS I,LEC,4,MR,2:00PM,3:50PM,Hirsa,CARNEG 106,40,37,3,MANE,2020-01-13,2020-05-08,SPRING 2020,95197,4070,01
PROPULSION SYSTEMS,LEC,3,TF,12:00PM,1:20PM,Young,TROY 2012,51,51,0,MANE,2020-01-13,2020-05-08,SPRING 2020,95598,4080,01
SPACEFLIGHT MECHANICS,LEC,4,MR,10:00AM,11:50AM,Christian,DARRIN 337,90,63,27,MANE,2020-01-13,2020-05-08,SPRING 2020,91490,4100,01
INTRO COMPUTAT FLUID DYNAMICS,LEC,3,R,2:00PM,4:50PM,Cunha,CARNEG 208,31,24,7,MANE,2020-01-13,2020-05-08,SPRING 2020,94578,4140,01
MACHINE DYNAMICS,LEC,3,TF,2:00PM,3:50PM,Hurst,RCKTTS 212,45,32,13,MANE,2020-01-13,2020-05-08,SPRING 2020,93381,4170,01
MECHANISMS,LEC,3,TF,10:00AM,11:20AM,Samuel,SAGE 3704,45,25,20,MANE,2020-01-13,2020-05-08,SPRING 2020,91366,4180,01
VTOL AIRCRAFT DESIGN,LEC,3,MR,10:00AM,11:50AM,Niemiec,LOW 3112,30,11,19,MANE,2020-01-13,2020-05-08,SPRING 2020,95723,4210,01
INVENTOR'S STUDIO 2,STU,4,MR,10:00AM,11:50AM,Ghosh/Henry,SAGE 2211,25,28,-3,MANE,2020-01-13,2020-05-08,SPRING 2020,95599,4220,01
INVENTOR'S STUDIO 2,STU,4,W,9:00AM,12:50PM,Oehlschlae/Henry,SAGE 2211,25,25,0,MANE,2020-01-13,2020-05-08,SPRING 2020,95662,4220,02
AIR VEHICLE DESIGN,STU,3,TF,10:00AM,11:50AM,Amitay/Young,CARNEG 113,47,26,21,MANE,2020-01-13,2020-05-08,SPRING 2020,93188,4230,01
AIR VEHICLE DESIGN,STU,3,TF,10:00AM,11:50AM,Amitay/Young,CARNEG 113,30,20,10,MANE,2020-01-13,2020-05-08,SPRING 2020,95956,4230,02
INTRO TO FINITE ELEMENTS,LEC,3,MR,8:00AM,9:50AM,Shahsavari,SAGE 5101,60,36,24,MANE,2020-01-13,2020-05-08,SPRING 2020,95600,4240,01
INTRO TO FINITE ELEMENTS,LEC,3,MR,10:00AM,11:50AM,Shephard,SAGE 4101,60,54,6,MANE,2020-01-13,2020-05-08,SPRING 2020,94477,4240,02
INTRO TO FINITE ELEMENTS,LEC,3,MR,12:00PM,1:50PM,Panneersel,TROY 2018,60,61,-1,MANE,2020-01-13,2020-05-08,SPRING 2020,95198,4240,03
SPACE VEHICLE DESIGN,LEC,3,MR,8:00AM,9:50AM,Anderson,JONSSN 3207,28,21,7,MANE,2020-01-13,2020-05-08,SPRING 2020,95725,4250,01
MULTIDISCIPLINARY CAP DESIGN,LAB,3,MR,10:00AM,11:50AM,Masterson/Bagepalli/K,JONSSN 3332,0,21,-21,MANE,2020-01-13,2020-05-08,SPRING 2020,91371,4260,01
MULTIDISCIPLINARY CAP DESIGN,LAB,3,MR,12:00PM,1:50PM,Masterson/Kanai,JONSSN 3332,0,26,-26,MANE,2020-01-13,2020-05-08,SPRING 2020,91372,4260,02
MULTIDISCIPLINARY CAP DESIGN,LAB,3,TF,10:00AM,11:50AM,Masterson/Mishra/Kana,JONSSN 3332,0,16,-16,MANE,2020-01-13,2020-05-08,SPRING 2020,91579,4260,03
MULTIDISCIPLINARY CAP DESIGN,LAB,3,TF,12:00PM,1:50PM,Masterson/Kanai/Hurst,JONSSN 3332,0,18,-18,MANE,2020-01-13,2020-05-08,SPRING 2020,92565,4260,04
INVENTOR'S STUDIO 3,STU,3,TF,2:00PM,3:50PM,Ghosh/Schierenbe,SAGE 2211,28,14,14,MANE,2020-01-13,2020-05-08,SPRING 2020,94534,4330,01
INSTRUMENTATION & MEASUR,LEC,3,MR,10:00AM,11:20AM,Xu,LOW 3116,30,14,16,MANE,2020-01-13,2020-05-08,SPRING 2020,95200,4350,01
NUCLEAR ENG SENR DSGN PROJ II,STU,2,F,2:00PM,3:50PM,Malaviya,JONSSN 5119,30,27,3,MANE,2020-01-13,2020-05-08,SPRING 2020,91376,4390,01
RADIATION TECHNOLOGY,LEC,3,MR,4:00PM,5:20PM,Danon,RCKTTS 212,30,7,23,MANE,2020-01-13,2020-05-08,SPRING 2020,95604,4420,01
ENGR MATERIALS FOR NUCLEAR APP,LEC,4,TF,12:00PM,1:50PM,Lian,DARRIN 235,22,14,8,MANE,2020-01-13,2020-05-08,SPRING 2020,95621,4460,01
MODELING AND CONTRL OF DYN SYS,LEC,3,TF,8:00AM,9:50AM,Hurst,SAGE 3303,50,38,12,MANE,2020-01-13,2020-05-08,SPRING 2020,95597,4500,01
CONTROL SYSTEMS LAB,LAB,2,W,2:00PM,3:50PM,Hurst,JONSSN 4304,1,1,0,MANE,2020-01-13,2020-05-08,SPRING 2020,95602,4510,01
MECHATRONICS,STU,3,TF,12:00PM,1:50PM,Mishra,JONSSN 4304,0,22,-22,MANE,2020-01-13,2020-05-08,SPRING 2020,95280,4520,01
DIGITAL CONTROL SYSTEMS,LEC,3,MR,4:00PM,6:50PM,Abbaszadeh,JONSSN 4104,5,3,2,MANE,2020-01-13,2020-05-08,SPRING 2020,95204,4540,01
ANALY. OF MANUF. PROCESS.,LEC,3,TF,12:00PM,1:20PM,Blanchet,LOW 3045,40,28,12,MANE,2020-01-13,2020-05-08,SPRING 2020,92990,4550,01
HEAT TRANSFER,LEC,3,MR,10:00AM,11:50AM,Borca Tasc,LOW 3051,65,16,49,MANE,2020-01-13,2020-05-08,SPRING 2020,95608,4730,01
BOUND LAY & HEAT TRANS,LEC,3,MR,2:00PM,3:20PM,Leong,SAGE 5101,70,70,0,MANE,2020-01-13,2020-05-08,SPRING 2020,94753,4800,01
ACOUSTICS ENGINEERING,LEC,3,MR,4:00PM,5:20PM,Scarton,TROY 2015,30,7,23,MANE,2020-01-13,2020-05-08,SPRING 2020,95609,4830,01
AERO. & STRUCT. VIBRATIONS,LEC,3,MR,4:00PM,5:20PM,Gandhi,DARRIN 330,120,59,61,MANE,2020-01-13,2020-05-08,SPRING 2020,91380,4900,01
FLUID DYNAMICS LAB,LAB,2,W,8:00AM,9:50AM,Leong,JONSSN 2220,8,6,2,MANE,2020-01-13,2020-05-08,SPRING 2020,91580,4910,01
FLUID DYNAMICS LAB,LAB,2,W,10:00AM,11:50AM,Leong,JONSSN 2220,8,8,0,MANE,2020-01-13,2020-05-08,SPRING 2020,91581,4910,02
FLUID DYNAMICS LAB,LAB,2,W,12:00PM,1:50PM,Leong,JONSSN 2220,8,6,2,MANE,2020-01-13,2020-05-08,SPRING 2020,92972,4910,03
FLUID DYNAMICS LAB,LAB,2,W,2:00PM,3:50PM,Leong,JONSSN 2220,8,8,0,MANE,2020-01-13,2020-05-08,SPRING 2020,92973,4910,04
