course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section,short_name,full_name,description,raw_precoreqs,offer_frequency,prerequisites,corequisites,school
COMPUTER SCIENCE I,LEC,4,MR,12:00PM,1:20PM,Mushtaque/Hulbert,,34,0,34,CSCI,2022-08-29,2022-12-20,FALL 2022,57981,1100,19,CSCI-1100,Computer Science I,"An introduction to computer programming algorithm design and analysis. Additional topics include basic computer organization; internal representation of scalar and array data; use of top-down design and subprograms to tackle complex problems; abstract data types. Enrichment material as time allows. Interdisciplinary case studies, numerical and nonnumerical applications. Students who have passed CSCI 1200 cannot register for this course.",,,[],[],Science
COMPUTER SCIENCE I,LAB,4,W,10:00AM,11:50AM,Staff,,34,0,34,CSCI,2022-08-29,2022-12-20,FALL 2022,57981,1100,19,CSCI-1100,Computer Science I,"An introduction to computer programming algorithm design and analysis. Additional topics include basic computer organization; internal representation of scalar and array data; use of top-down design and subprograms to tackle complex problems; abstract data types. Enrichment material as time allows. Interdisciplinary case studies, numerical and nonnumerical applications. Students who have passed CSCI 1200 cannot register for this course.",,,[],[],Science
COMPUTER SCIENCE I,TES,4,R,6:00PM,7:50PM,Staff,,34,0,34,CSCI,2022-08-29,2022-12-20,FALL 2022,57981,1100,19,CSCI-1100,Computer Science I,"An introduction to computer programming algorithm design and analysis. Additional topics include basic computer organization; internal representation of scalar and array data; use of top-down design and subprograms to tackle complex problems; abstract data types. Enrichment material as time allows. Interdisciplinary case studies, numerical and nonnumerical applications. Students who have passed CSCI 1200 cannot register for this course.",,,[],[],Science
COMPUTER SCIENCE I,LEC,4,MR,12:00PM,1:20PM,Mushtaque/Hulbert,,34,0,34,CSCI,2022-08-29,2022-12-20,FALL 2022,57982,1100,20,CSCI-1100,Computer Science I,"An introduction to computer programming algorithm design and analysis. Additional topics include basic computer organization; internal representation of scalar and array data; use of top-down design and subprograms to tackle complex problems; abstract data types. Enrichment material as time allows. Interdisciplinary case studies, numerical and nonnumerical applications. Students who have passed CSCI 1200 cannot register for this course.",,,[],[],Science
COMPUTER SCIENCE I,LAB,4,T,10:00AM,11:50AM,Staff,,34,0,34,CSCI,2022-08-29,2022-12-20,FALL 2022,57982,1100,20,CSCI-1100,Computer Science I,"An introduction to computer programming algorithm design and analysis. Additional topics include basic computer organization; internal representation of scalar and array data; use of top-down design and subprograms to tackle complex problems; abstract data types. Enrichment material as time allows. Interdisciplinary case studies, numerical and nonnumerical applications. Students who have passed CSCI 1200 cannot register for this course.",,,[],[],Science
COMPUTER SCIENCE I,TES,4,R,6:00PM,7:50PM,Staff,,34,0,34,CSCI,2022-08-29,2022-12-20,FALL 2022,57982,1100,20,CSCI-1100,Computer Science I,"An introduction to computer programming algorithm design and analysis. Additional topics include basic computer organization; internal representation of scalar and array data; use of top-down design and subprograms to tackle complex problems; abstract data types. Enrichment material as time allows. Interdisciplinary case studies, numerical and nonnumerical applications. Students who have passed CSCI 1200 cannot register for this course.",,,[],[],Science
COMPUTER SCIENCE I,LEC,4,MR,12:00PM,1:20PM,Mushtaque/Hulbert,,34,0,34,CSCI,2022-08-29,2022-12-20,FALL 2022,57983,1100,21,CSCI-1100,Computer Science I,"An introduction to computer programming algorithm design and analysis. Additional topics include basic computer organization; internal representation of scalar and array data; use of top-down design and subprograms to tackle complex problems; abstract data types. Enrichment material as time allows. Interdisciplinary case studies, numerical and nonnumerical applications. Students who have passed CSCI 1200 cannot register for this course.",,,[],[],Science
COMPUTER SCIENCE I,LAB,4,T,12:00PM,1:50PM,Staff,,34,0,34,CSCI,2022-08-29,2022-12-20,FALL 2022,57983,1100,21,CSCI-1100,Computer Science I,"An introduction to computer programming algorithm design and analysis. Additional topics include basic computer organization; internal representation of scalar and array data; use of top-down design and subprograms to tackle complex problems; abstract data types. Enrichment material as time allows. Interdisciplinary case studies, numerical and nonnumerical applications. Students who have passed CSCI 1200 cannot register for this course.",,,[],[],Science
COMPUTER SCIENCE I,TES,4,R,6:00PM,7:50PM,Staff,,34,0,34,CSCI,2022-08-29,2022-12-20,FALL 2022,57983,1100,21,CSCI-1100,Computer Science I,"An introduction to computer programming algorithm design and analysis. Additional topics include basic computer organization; internal representation of scalar and array data; use of top-down design and subprograms to tackle complex problems; abstract data types. Enrichment material as time allows. Interdisciplinary case studies, numerical and nonnumerical applications. Students who have passed CSCI 1200 cannot register for this course.",,,[],[],Science
COMPUTER SCIENCE I,LEC,4,MR,12:00PM,1:20PM,Mushtaque/Hulbert,,34,0,34,CSCI,2022-08-29,2022-12-20,FALL 2022,57984,1100,22,CSCI-1100,Computer Science I,"An introduction to computer programming algorithm design and analysis. Additional topics include basic computer organization; internal representation of scalar and array data; use of top-down design and subprograms to tackle complex problems; abstract data types. Enrichment material as time allows. Interdisciplinary case studies, numerical and nonnumerical applications. Students who have passed CSCI 1200 cannot register for this course.",,,[],[],Science
COMPUTER SCIENCE I,LAB,4,T,2:00PM,3:50PM,Staff,,34,0,34,CSCI,2022-08-29,2022-12-20,FALL 2022,57984,1100,22,CSCI-1100,Computer Science I,"An introduction to computer programming algorithm design and analysis. Additional topics include basic computer organization; internal representation of scalar and array data; use of top-down design and subprograms to tackle complex problems; abstract data types. Enrichment material as time allows. Interdisciplinary case studies, numerical and nonnumerical applications. Students who have passed CSCI 1200 cannot register for this course.",,,[],[],Science
COMPUTER SCIENCE I,TES,4,R,6:00PM,7:50PM,Staff,,34,0,34,CSCI,2022-08-29,2022-12-20,FALL 2022,57984,1100,22,CSCI-1100,Computer Science I,"An introduction to computer programming algorithm design and analysis. Additional topics include basic computer organization; internal representation of scalar and array data; use of top-down design and subprograms to tackle complex problems; abstract data types. Enrichment material as time allows. Interdisciplinary case studies, numerical and nonnumerical applications. Students who have passed CSCI 1200 cannot register for this course.",,,[],[],Science
COMPUTER SCIENCE I,LEC,4,MR,12:00PM,1:20PM,Mushtaque/Hulbert,,34,0,34,CSCI,2022-08-29,2022-12-20,FALL 2022,55035,1100,23,CSCI-1100,Computer Science I,"An introduction to computer programming algorithm design and analysis. Additional topics include basic computer organization; internal representation of scalar and array data; use of top-down design and subprograms to tackle complex problems; abstract data types. Enrichment material as time allows. Interdisciplinary case studies, numerical and nonnumerical applications. Students who have passed CSCI 1200 cannot register for this course.",,,[],[],Science
COMPUTER SCIENCE I,LAB,4,W,4:00PM,5:50PM,Staff,,34,0,34,CSCI,2022-08-29,2022-12-20,FALL 2022,55035,1100,23,CSCI-1100,Computer Science I,"An introduction to computer programming algorithm design and analysis. Additional topics include basic computer organization; internal representation of scalar and array data; use of top-down design and subprograms to tackle complex problems; abstract data types. Enrichment material as time allows. Interdisciplinary case studies, numerical and nonnumerical applications. Students who have passed CSCI 1200 cannot register for this course.",,,[],[],Science
COMPUTER SCIENCE I,TES,4,R,6:00PM,7:50PM,Staff,,34,0,34,CSCI,2022-08-29,2022-12-20,FALL 2022,55035,1100,23,CSCI-1100,Computer Science I,"An introduction to computer programming algorithm design and analysis. Additional topics include basic computer organization; internal representation of scalar and array data; use of top-down design and subprograms to tackle complex problems; abstract data types. Enrichment material as time allows. Interdisciplinary case studies, numerical and nonnumerical applications. Students who have passed CSCI 1200 cannot register for this course.",,,[],[],Science
DATA STRUCTURES,LEC,4,TF,2:00PM,3:50PM,Cutler/Hulbert,,36,0,36,CSCI,2022-08-29,2022-12-20,FALL 2022,55037,1200,01,CSCI-1200,Data Structures,"Programming concepts: functions, parameter passing, pointers, arrays, strings, structs, classes, templates. Mathematical tools: sets, functions, and relations, order notation, complexity of algorithms, proof by induction. Data structures and their representations: data abstraction and internal representation, sequences, trees, binary search trees, associative structures. Algorithms: searching and sorting, generic algorithms, iterative and recursive algorithms. Methods of testing correctness and measuring performance.",,,['CSCI-1100'],[],Science
DATA STRUCTURES,LAB,4,W,10:00AM,11:50AM,Staff,,36,0,36,CSCI,2022-08-29,2022-12-20,FALL 2022,55037,1200,01,CSCI-1200,Data Structures,"Programming concepts: functions, parameter passing, pointers, arrays, strings, structs, classes, templates. Mathematical tools: sets, functions, and relations, order notation, complexity of algorithms, proof by induction. Data structures and their representations: data abstraction and internal representation, sequences, trees, binary search trees, associative structures. Algorithms: searching and sorting, generic algorithms, iterative and recursive algorithms. Methods of testing correctness and measuring performance.",,,['CSCI-1100'],[],Science
