course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section,short_name,full_name,description,raw_precoreqs,offer_frequency,prerequisites,corequisites,school
RENAISSANCE & BAROQUE ARCH,,3,,,,Lopez,,0,0,0,ARCH,2023-08-28,2023-12-20,FALL 2023,64397,4975,50,ARCH-4975,,,,,,,Architecture
TO ROME WITH LOVE,,3,,,,Lopez,,0,0,0,ARCH,2023-08-28,2023-12-20,FALL 2023,64398,4977,50,ARCH-4977,,,,,,,Architecture
HISTORY OF ITALIAN DESIGN,LEC,3,,,,Lopez,,0,0,0,ARCH,2023-08-28,2023-12-20,FALL 2023,64399,4978,50,ARCH-4978,,,,,,,Architecture
FASHION & ARCHITECTURE,LEC,3,,,,Lopez,,0,0,0,ARCH,2023-08-28,2023-12-20,FALL 2023,64400,4979,50,ARCH-4979,,,,,,,Architecture
"HISTORY, THEORY, CRITICISM I",LEC,4,MR,10:00AM,11:20AM,Bell,,10,0,10,ARCH,2023-08-28,2023-12-20,FALL 2023,62496,5100,01,ARCH-5100,"History, Theory, Criticism 1",,,,[],[],Architecture
STRUCTURES 1,LEC,3,TF,10:00AM,11:20AM,Den Herder,,15,0,15,ARCH,2023-08-28,2023-12-20,FALL 2023,62497,5140,01,ARCH-5140,Structures 1,,,,[],[],Architecture
STRUCTURES 2,LEC,3,TF,12:00PM,1:20PM,Den Herder,,15,0,15,ARCH,2023-08-28,2023-12-20,FALL 2023,62511,5150,01,ARCH-5150,Structures 2,,,,[],[],Architecture
GRAD DIGITAL CONSTRUCTS 1,LEC,2,,,,Hower,,3,0,3,ARCH,2023-08-28,2023-12-20,FALL 2023,64143,5160,03,ARCH-5160,Digital Constructs 1,,,,[],[],Architecture
MATERIALS & CONSTRUCTION STMS,LEC,3,W,10:00AM,1:50PM,Staff,,10,0,10,ARCH,2023-08-28,2023-12-20,FALL 2023,62498,5300,01,ARCH-5300,Materials and Construction Systems,,,,[],[],Architecture
MATERIALS AND ENCLOSURES,LEC,2,M,12:00PM,1:50PM,Loercher,,10,0,10,ARCH,2023-08-28,2023-12-20,FALL 2023,62753,5340,01,ARCH-5340,Materials and Enclosures,,,,[],[],Architecture
ENVIRONMENTAL HISTORY & THEORY,LEC,3,W,2:00PM,5:00PM,Ramirez,,15,0,15,ARCH,2023-08-28,2023-12-20,FALL 2023,63171,6310,80,ARCH-6310,Environmental History and Theory,,,,[],[],Architecture
BUILT ECOLOGIES 1,LEC,3,F,2:00PM,4:50PM,Staff,,12,0,12,ARCH,2023-08-28,2023-12-20,FALL 2023,61477,6320,80,ARCH-6320,Built Ecologies 1,,,,[],[],Architecture
MATERIAL SYSTEMS & PRODUCTIONS,LEC,3,M,2:00PM,4:50PM,Draper,,10,0,10,ARCH,2023-08-28,2023-12-20,FALL 2023,63172,6340,80,ARCH-6340,Material Systems and Productions,,,,[],[],Architecture
DESIGN RESEARCH STUDIO,LEC,4,TR,2:00PM,5:50PM,Tsamis,,15,0,15,ARCH,2023-08-28,2023-12-20,FALL 2023,63173,6350,81,ARCH-6350,Design Research Studio,,,,[],[],Architecture
ENVIRONMENTAL PARAMETRICS,LEC,2,T,11:00AM,1:10PM,Portelli,,15,0,15,ARCH,2023-08-28,2023-12-20,FALL 2023,64075,6380,80,ARCH-6380,Graduate Environmental Parametrics,,,,[],[],Architecture
GRAD ARCH DESIGN 5,LEC,5,TR,2:00PM,5:50PM,Hower,,5,0,5,ARCH,2023-08-28,2023-12-20,FALL 2023,62752,6630,80,ARCH-6630,Graduate Architecture Design 5,,,,[],[],Architecture
FIN PROJ RESEARCH SEMINAR,LEC,3,W,10:00AM,1:00PM,Staff,,10,0,10,ARCH,2023-08-28,2023-12-20,FALL 2023,63918,6750,03,ARCH-6750,Final Project Design Research Seminar,,,,[],[],Architecture
RESEARCH DESIGN SEMINAR,LEC,2,M,10:00AM,11:50AM,Draper,,20,0,20,ARCH,2023-08-28,2023-12-20,FALL 2023,62512,6810,80,ARCH-6810,Research Design Seminar,,,,[],[],Architecture
ENGINEERING ACOUSTICS,LEC,3,W,10:00AM,12:50PM,Xiang,,20,0,20,ARCH,2023-08-28,2023-12-20,FALL 2023,63174,6840,01,ARCH-6840,Engineering Acoustics,,,,[],[],Architecture
APPLIED PSYCHOACOUSTICS,LEC,3,T,10:00AM,1:00PM,Braasch,,15,0,15,ARCH,2023-08-28,2023-12-20,FALL 2023,61482,6860,01,ARCH-6860,Applied Psychoacoustics,,,,[],[],Architecture
SONICS RESEARCH LAB 1,LEC,3,M,9:00AM,11:50AM,Xiang,,20,0,20,ARCH,2023-08-28,2023-12-20,FALL 2023,63175,6870,01,ARCH-6870,Sonics Research Laboratory 1,,,,[],[],Architecture
DOCTORAL SEMINAR 1,LEC,2,R,10:00AM,11:50AM,Tsamis,,10,0,10,ARCH,2023-08-28,2023-12-20,FALL 2023,63387,6910,80,ARCH-6910,Doctoral Seminar 1,,,,[],[],Architecture
BLDG INFORMATION MODELING,LEC,3,W,10:00AM,12:50PM,Staff,,4,0,4,ARCH,2023-08-28,2023-12-20,FALL 2023,64560,6960,01,ARCH-6960,Special Topics in Architecture and Environmental Design,,,,[],[],Architecture
URBAN DATA 1,LEC,3,R,10:00AM,12:50PM,Hower,,3,0,3,ARCH,2023-08-28,2023-12-20,FALL 2023,63410,6961,80,ARCH-6961,,,,,,,Architecture
GEO-ACTORS 1,LEC,3,F,10:00AM,12:50PM,Dwyre,,3,0,3,ARCH,2023-08-28,2023-12-20,FALL 2023,63425,6962,80,ARCH-6962,,,,,,,Architecture
SEMINAR ON SENSORY CULTURE,LEC,2,R,10:00AM,11:50AM,Krueger,,2,0,2,ARCH,2023-08-28,2023-12-20,FALL 2023,63895,6965,01,ARCH-6965,,,,,,,Architecture
CERAMIC ASSEMBLIES,SEM,2,F,12:00PM,1:50PM,Russo,,3,0,3,ARCH,2023-08-28,2023-12-20,FALL 2023,64280,6967,02,ARCH-6967,,,,,,,Architecture
MASTER'S PROJECT,LEC,1-9,MR,2:00PM,5:50PM,Perry,,10,0,10,ARCH,2023-08-28,2023-12-20,FALL 2023,62288,6980,81,ARCH-6980,Master's Project,,,,[],[],Architecture
MASTER'S THESIS,LEC,1-12,W,9:00AM,11:00AM,Shelden,,10,0,10,ARCH,2023-08-28,2023-12-20,FALL 2023,63893,6990,02,ARCH-6990,Master's Thesis,,,,[],[],Architecture
MASTER'S THESIS,LEC,1-12,,,,Braasch/Xiang,,10,0,10,ARCH,2023-08-28,2023-12-20,FALL 2023,61295,6990,10,ARCH-6990,Master's Thesis,,,,[],[],Architecture
MASTER'S THESIS,LEC,1-12,W,9:00AM,11:00AM,Tsamis,,10,0,10,ARCH,2023-08-28,2023-12-20,FALL 2023,61478,6990,80,ARCH-6990,Master's Thesis,,,,[],[],Architecture
ARCHITECTURE DISSERTATION,LEC,1-15,,,,Shelden,,10,0,10,ARCH,2023-08-28,2023-12-20,FALL 2023,63887,9990,05,ARCH-9990,Dissertation,,,,[],[],Architecture
ARCHITECTURE DISSERTATION,LEC,1-15,,,,Tsamis,,10,0,10,ARCH,2023-08-28,2023-12-20,FALL 2023,61063,9990,80,ARCH-9990,Dissertation,,,,[],[],Architecture
DIGITAL IMAGING,STU,4,TF,10:00AM,11:50AM,Meltz,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,60203,1020,01,ARTS-1020,Digital Imaging,,,,[],[],"Humanities, Arts and Social Sciences"
DIGITAL IMAGING,STU,4,TF,10:00AM,11:50AM,Meltz,,9,0,9,ARTS,2023-08-28,2023-12-20,FALL 2023,60204,1020,02,ARTS-1020,Digital Imaging,,,,[],[],"Humanities, Arts and Social Sciences"
DIGITAL FILMMAKING,STU,4,MR,12:00PM,1:50PM,Press,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,63361,1030,01,ARTS-1030,Digital Filmmaking,,,,[],[],"Humanities, Arts and Social Sciences"
DIGITAL FILMMAKING,LEC,4,MR,6:00PM,7:50PM,Vamos,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,63738,1030,03,ARTS-1030,Digital Filmmaking,,,,[],[],"Humanities, Arts and Social Sciences"
ART FOR INTERACTIVE MEDIA,LEC,4,TF,2:00PM,3:50PM,Staff,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,64607,1040,02,ARTS-1040,Art for Interactive Media,,,,[],[],"Humanities, Arts and Social Sciences"
ART HISTORY,LEC,4,TF,2:00PM,3:50PM,Wille Kiel,,60,0,60,ARTS,2023-08-28,2023-12-20,FALL 2023,62900,1050,01,ARTS-1050,Art History,,,,[],[],"Humanities, Arts and Social Sciences"
BASIC DRAWING,STU,4,MR,12:00PM,1:50PM,Ragsdale,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,60202,1200,01,ARTS-1200,Basic Drawing,,,,[],[],"Humanities, Arts and Social Sciences"
BASIC DRAWING,STU,4,MR,2:00PM,3:50PM,Staff,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,60384,1200,02,ARTS-1200,Basic Drawing,,,,[],[],"Humanities, Arts and Social Sciences"
BASIC DRAWING,LEC,4,TF,2:00PM,3:50PM,Staff,,19,1,18,ARTS,2023-08-28,2023-12-20,FALL 2023,64390,1200,03,ARTS-1200,Basic Drawing,,,,[],[],"Humanities, Arts and Social Sciences"
FUNDAMENTALS OF MUSIC & SOUND,LEC,4,MR,8:00AM,9:50AM,Staff,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,63322,1380,01,ARTS-1380,Fundamentals of Music and Sound,,,,[],[],"Humanities, Arts and Social Sciences"
FUNDAMENTALS OF MUSIC & SOUND,LEC,4,MR,8:00AM,9:50AM,Staff,,14,0,14,ARTS,2023-08-28,2023-12-20,FALL 2023,64694,1380,02,ARTS-1380,Fundamentals of Music and Sound,,,,[],[],"Humanities, Arts and Social Sciences"
INTERMEDIATE VIDEO,LEC,4,MR,10:00AM,11:50AM,Press,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,63188,2010,01,ARTS-2010,Intermediate Video,,,,[],[],"Humanities, Arts and Social Sciences"
MUSIC AND TECHNOLOGY 1,STU,4,TF,12:00PM,1:50PM,Goodheart,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,60205,2020,01,ARTS-2020,Music and Technology I,,,,[],[],"Humanities, Arts and Social Sciences"
MUSIC AND TECHNOLOGY 1,STU,4,TF,12:00PM,1:50PM,Goodheart,,9,0,9,ARTS,2023-08-28,2023-12-20,FALL 2023,63365,2020,02,ARTS-2020,Music and Technology I,,,,[],[],"Humanities, Arts and Social Sciences"
INTERMEDIATE DIGITAL IMAGING,,4,TR,6:00PM,7:50PM,Ruiz,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,63970,2040,01,ARTS-2040,Intermediate Digital Imaging,,,,[],[],"Humanities, Arts and Social Sciences"
GRAPHIC STORYTELLING,STU,4,TF,8:00AM,9:50AM,Meltz,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,63145,2070,01,ARTS-2070,Graphic Storytelling,,,,[],[],"Humanities, Arts and Social Sciences"
CONTEMPOARARY IMPROV ENSEMBLE,LEC,4,T,4:00PM,6:50PM,Staff,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,64570,2080,01,ARTS-2080,Contemporary Improvisation Ensemble,,,,[],[],"Humanities, Arts and Social Sciences"
INTERMEDIATE DRAWING,STU,4,TF,10:00AM,11:50AM,Ragsdale,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,63156,2200,01,ARTS-2200,Intermediate Drawing,,,,[],[],"Humanities, Arts and Social Sciences"
SCULPTURE I,STU,4,MR,12:00PM,1:50PM,Wille Kiel,,16,0,16,ARTS,2023-08-28,2023-12-20,FALL 2023,62526,2210,01,ARTS-2210,Sculpture I,,,,[],[],"Humanities, Arts and Social Sciences"
3D DIGITAL MODELING,LEC,4,TF,8:00AM,9:50AM,Staff,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,64571,2230,01,ARTS-2230,3D Digital Modeling,,,,[],[],"Humanities, Arts and Social Sciences"
RENSSELAER ORCHESTRA,LAB,1,MR,4:00PM,5:50PM,Whalen,,50,0,50,ARTS,2023-08-28,2023-12-20,FALL 2023,63971,2300,01,ARTS-2300,Rensselaer Orchestra,,,,[],[],"Humanities, Arts and Social Sciences"
RENSSELAER CONCERT CHOIR,LAB,1,MR,6:00PM,7:50PM,Whalen,,40,0,40,ARTS,2023-08-28,2023-12-20,FALL 2023,63972,2310,01,ARTS-2310,Rensselaer Concert Choir,,,,[],[],"Humanities, Arts and Social Sciences"
CHAMBER MUSIC ENSEMBLE,LEC,1,W,3:00PM,5:50PM,Staff,,40,0,40,ARTS,2023-08-28,2023-12-20,FALL 2023,63973,2350,01,ARTS-2350,Chamber Music Ensemble,,,,[],[],"Humanities, Arts and Social Sciences"
MUSIC AND SOUND I,LEC,4,TF,10:00AM,11:50AM,Staff,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,63321,2380,01,ARTS-2380,Music and Sound I,,,,[],[],"Humanities, Arts and Social Sciences"
HIST OF JAZZ & IMPROVIS MUSIC,LEC,4,TF,2:00PM,3:50PM,Staff,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,64391,2510,01,ARTS-2510,Histories of Jazz and Improvised Music,,,,[],[],"Humanities, Arts and Social Sciences"
THE MULTIMEDIA CENTURY,LEC,4,MR,10:00AM,11:50AM,Century,,40,0,40,ARTS,2023-08-28,2023-12-20,FALL 2023,64572,2540,01,ARTS-2540,The Multimedia Century,,,,[],[],"Humanities, Arts and Social Sciences"
DESIGNING MUSICAL GAMES,LEC,4,MR,10:00AM,11:50AM,Hamilton,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,64573,2610,01,ARTS-2610,Designing Musical Games,,,,[],[],"Humanities, Arts and Social Sciences"
SOUND RECORDING & PROD I,,4,MR,12:00PM,1:50PM,Rice,,4,0,4,ARTS,2023-08-28,2023-12-20,FALL 2023,63740,2700,01,ARTS-2700,Sound Recording and Production I,,,,[],[],"Humanities, Arts and Social Sciences"
SOUND RECORDING & PROD I,,4,W,4:00PM,5:50PM,Rice,,4,0,4,ARTS,2023-08-28,2023-12-20,FALL 2023,63740,2700,01,ARTS-2700,Sound Recording and Production I,,,,[],[],"Humanities, Arts and Social Sciences"
SOUND RECORDING & PRODUCTION I,,4,MR,12:00PM,1:50PM,Rice,,4,0,4,ARTS,2023-08-28,2023-12-20,FALL 2023,63741,2700,02,ARTS-2700,Sound Recording and Production I,,,,[],[],"Humanities, Arts and Social Sciences"
SOUND RECORDING & PRODUCTION I,,4,W,6:00PM,7:50PM,Rice,,4,0,4,ARTS,2023-08-28,2023-12-20,FALL 2023,63741,2700,02,ARTS-2700,Sound Recording and Production I,,,,[],[],"Humanities, Arts and Social Sciences"
SOUND RECORDING & PROD I,,4,MR,12:00PM,1:50PM,Rice,,4,0,4,ARTS,2023-08-28,2023-12-20,FALL 2023,63742,2700,03,ARTS-2700,Sound Recording and Production I,,,,[],[],"Humanities, Arts and Social Sciences"
SOUND RECORDING & PROD I,,4,W,8:00PM,9:50PM,Rice,,4,0,4,ARTS,2023-08-28,2023-12-20,FALL 2023,63742,2700,03,ARTS-2700,Sound Recording and Production I,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: VIOLIN,,1,,,,Morey/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63830,2750,01,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: VIOLA,,1,,,,Morey/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63831,2750,02,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: CELLO,,1,,,,Bebe/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63832,2750,03,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: FLUTE,,1,,,,Thibodeau/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63833,2750,05,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: OBOE,,1,,,,Gerbino/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63834,2750,06,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS:CLARINET,,1,,,,Gerbino/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63835,2750,07,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS:BASSOON,,1,,,,Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63836,2750,08,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: SAX,,1,,,,Gerbino/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63837,2750,09,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: HARP,,1,,,,Caldicott/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63838,2750,10,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS:PERCUSS,,1,,,,Foster/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63839,2750,11,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: TRUMPET,,1,,,,Williams/Fisher-Loc,,3,0,3,ARTS,2023-08-28,2023-12-20,FALL 2023,63840,2750,12,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: VOICE,,1,,,,Skovira/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63841,2750,13,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: PIANO,,1,,,,Nanou/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63842,2750,14,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: PIANO,,1,,,,Yura/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63843,2750,15,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: PIANO,,1,,,,Tu/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63844,2750,16,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSON: TROMBONE,,1,,,,Blostein/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63974,2750,17,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: TUBA,,1,,,,Blostein/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63975,2750,18,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: GUITAR,,1,,,,Quigley/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63977,2750,19,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
MUSIC LESSONS: EUPHONIUM,,1,,,,Blostein/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63978,2750,20,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
MUSIC LESSONS: JAZZ IMPROV,,1,,,,Steckler/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63979,2750,21,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
MUSIC LESSONS: JAZZ SAX,,1,,,,Steckler/Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63980,2750,22,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
PRIVATE MUSIC LESSONS: BASS,LEC,1-4,,,,Fisher-Loc,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,64574,2750,23,ARTS-2750,Private Music Lessons,,,,[],[],"Humanities, Arts and Social Sciences"
ART OF SONGWRITING,LAB,4,MR,2:00PM,3:50PM,Rice,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,63983,2960,01,ARTS-2960,Topics in the Arts,,,,[],[],"Humanities, Arts and Social Sciences"
WIND SYMPHONY,STU,1,W,4:00PM,7:00PM,Whalen,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,64402,2962,01,ARTS-2962,,,,,,,"Humanities, Arts and Social Sciences"
AFRO-DIASPORIC THEORY & PRACTC,LEC,4,TF,10:00AM,11:50AM,Staff,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,64575,2963,01,ARTS-2963,,,,,,,"Humanities, Arts and Social Sciences"
3D ANIMATION,LEC,4,TF,12:00PM,1:50PM,Staff,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,64576,4070,01,ARTS-4070,3D Animation,,,,[],[],"Humanities, Arts and Social Sciences"
SCULPTURE II,,4,MR,2:00PM,3:50PM,Wille Kiel,,16,0,16,ARTS,2023-08-28,2023-12-20,FALL 2023,63988,4210,01,ARTS-4210,Sculpture II,,,,[],[],"Humanities, Arts and Social Sciences"
PAINTING,STU,4,TR,4:00PM,5:50PM,Staff,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,63157,4220,01,ARTS-4220,Painting,,,,[],[],"Humanities, Arts and Social Sciences"
LIFE DRAWING,LEC,4,TF,12:00PM,1:50PM,Staff,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,64389,4260,01,ARTS-4260,Life Drawing and Anatomy for Artists,,,,[],[],"Humanities, Arts and Social Sciences"
3D TECHNICAL DIRECTION,LEC,4,TF,10:00AM,11:50AM,Staff,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,64192,4280,01,ARTS-4280,3D Technical Direction,,,,[],[],"Humanities, Arts and Social Sciences"
COMPOSITION SEMINAR,,4,TF,2:00PM,3:50PM,Goodheart,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,63989,4390,01,ARTS-4390,Composition Seminar,,,,[],[],"Humanities, Arts and Social Sciences"
HACTIVISM,,4,T,6:00PM,9:50PM,Vamos,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,63744,4560,01,ARTS-4560,Hactivism,,,,[],[],"Humanities, Arts and Social Sciences"
CREATIVE SEMINAR I,LEC,4,TF,2:00PM,3:50PM,Meltz,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,63787,4840,01,ARTS-4840,Creative Seminar I,,,,[],[],"Humanities, Arts and Social Sciences"
ADVANCED STUDIO,LEC,4,MR,10:00AM,11:50AM,Ragsdale,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63393,4960,01,ARTS-4960,Topics in the Arts,,,,[],[],"Humanities, Arts and Social Sciences"
PAINTING,STU,4,TR,4:00PM,5:50PM,Staff,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,63746,6220,01,ARTS-6220,Painting,,,,[],[],"Humanities, Arts and Social Sciences"
EXPERIMENTAL GAME DESIGN,STU,4,W,2:00PM,5:50PM,Ruiz,,6,0,6,ARTS,2023-08-28,2023-12-20,FALL 2023,62253,6400,01,ARTS-6400,Experimental Game Design,,,,[],[],"Humanities, Arts and Social Sciences"
HACTIVISM,,4,T,6:00PM,9:50PM,Vamos,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,63745,6560,01,ARTS-6560,Hactivism,,,,[],[],"Humanities, Arts and Social Sciences"
ARTS GRADUATE COLLOQUIUM,STU,3,W,11:30AM,2:20PM,Miller,,19,0,19,ARTS,2023-08-28,2023-12-20,FALL 2023,62756,6900,01,ARTS-6900,Arts Graduate Colloquium,,,,[],[],"Humanities, Arts and Social Sciences"
DISSERTATION,LEC,1-16,,,,Staniszews,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,61318,9990,01,ARTS-9990,Dissertation,,,,[],[],"Humanities, Arts and Social Sciences"
DISSERTATION,,1-16,,,,Chang,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63782,9990,02,ARTS-9990,Dissertation,,,,[],[],"Humanities, Arts and Social Sciences"
DISSERTATION,LEC,1-16,,,,Hamilton,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63227,9990,03,ARTS-9990,Dissertation,,,,[],[],"Humanities, Arts and Social Sciences"
DISSERTATION,,1-16,,,,Goodheart,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63783,9990,04,ARTS-9990,Dissertation,,,,[],[],"Humanities, Arts and Social Sciences"
DISSERTATION,LEC,1-16,,,,Simoni,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63784,9990,05,ARTS-9990,Dissertation,,,,[],[],"Humanities, Arts and Social Sciences"
DISSERTATION,LEC,1-16,,,,Century,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,62307,9990,06,ARTS-9990,Dissertation,,,,[],[],"Humanities, Arts and Social Sciences"
DISSERTATION,LEC,1-16,,,,Nideffer,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,62310,9990,07,ARTS-9990,Dissertation,,,,[],[],"Humanities, Arts and Social Sciences"
DISSERTATION,LEC,1-16,,,,High,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,62562,9990,08,ARTS-9990,Dissertation,,,,[],[],"Humanities, Arts and Social Sciences"
DISSERTATION,,1-16,,,,Ruiz,,10,0,10,ARTS,2023-08-28,2023-12-20,FALL 2023,63785,9990,09,ARTS-9990,Dissertation,,,,[],[],"Humanities, Arts and Social Sciences"
INTRO ASTRONOMY & ASTROPHYS,LEC,4,MR,12:00PM,1:50PM,Newberg,,100,0,100,ASTR,2023-08-28,2023-12-20,FALL 2023,61963,2050,01,ASTR-2050,Introductory Astronomy and Astrophysics,,,,[],[],Science
EARTH AND SKY,LEC,4,MR,1:00PM,1:50PM,Martin,,60,1,59,ASTR,2023-08-28,2023-12-20,FALL 2023,59997,2120,01,ASTR-2120,Earth and Sky,,,,[],[],Science
EARTH AND SKY,REC,4,W,1:00PM,1:50PM,Staff,,60,1,59,ASTR,2023-08-28,2023-12-20,FALL 2023,59997,2120,01,ASTR-2120,Earth and Sky,,,,[],[],Science
COSMOLOGY,LEC,4,TF,4:00PM,5:50PM,Georg,,14,0,14,ASTR,2023-08-28,2023-12-20,FALL 2023,63408,4961,01,ASTR-4961,,,,,,,Science
COSMOLOGY,LEC,4,TF,4:00PM,5:50PM,Georg,,6,0,6,ASTR,2023-08-28,2023-12-20,FALL 2023,63409,6961,01,ASTR-6961,,,,,,,Science
MASTERS PROFESSIONAL PROJECT,LEC,1-9,,,,Ciolek,,10,0,10,ASTR,2023-08-28,2023-12-20,FALL 2023,64091,6970,01,ASTR-6970,Professional Project,,,,[],[],Science
